Expr1000,CoverClass,Species,Percent,Height,Notes,CoverType,PlotID,LifeForm,Binomial,Date
9/10/2024,V,PIPO,T,N/A,,Basal,SFF5V-254,Tree,Pinus ponderosa Dougl. ex Laws.,9/10/2024
9/5/2024,V,PIPO,T,N/A,,Basal,SFS4V-47,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/10/2024,V,PIPO,T,4,,Aerial,SFF5V-254,Tree,Pinus ponderosa Dougl. ex Laws.,9/10/2024
9/5/2024,V,PIPO,T,4,,Aerial,SFS4V-31,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/12/2024,V,PIPO,T,5,,Aerial,SFF8V-283,Tree,Pinus ponderosa Dougl. ex Laws.,9/12/2024
9/5/2024,V,PIPO,T,N/A,,Basal,SFS4V-25,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/5/2024,V,PIPO,T,4,,Aerial,SFS4V-36,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
8/26/2024,V,PIPO,15,106,,Aerial,SFF1V-208,Tree,Pinus ponderosa Dougl. ex Laws.,8/26/2024
9/5/2024,V,PIPO,T,N/A,,Basal,SFS4V-42,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/5/2024,V,PIPO,T,N/A,,Basal,SFS4V-36,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/10/2024,V,PIPO,T,N/A,dead,Basal,SFF5V-250,Tree,Pinus ponderosa Dougl. ex Laws.,9/10/2024
9/5/2024,V,PIPO,T,3,,Aerial,SFS4V-37,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/5/2024,V,PIPO,T,4,,Aerial,SFS4V-34,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/5/2024,V,PIPO,T,3,,Aerial,SFS4V-25,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/10/2024,V,PIPO,T,19,dead,Aerial,SFF5V-250,Tree,Pinus ponderosa Dougl. ex Laws.,9/10/2024
9/10/2024,V,PIPO,T,N/A,,Basal,SFF5V-249,Tree,Pinus ponderosa Dougl. ex Laws.,9/10/2024
9/3/2024,V,PIPO,T,N/A,,Basal,BTN4V-9,Tree,Pinus ponderosa Dougl. ex Laws.,9/3/2024
9/5/2024,V,PIPO,T,N/A,,Basal,SFS4V-31,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/10/2024,V,PIPO,T,N/A,dead,Basal,SFF5V-249,Tree,Pinus ponderosa Dougl. ex Laws.,9/10/2024
9/5/2024,V,PIPO,T,3,,Aerial,SFS4V-47,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/3/2024,V,PIPO,T,5,,Aerial,BTN4V-9,Tree,Pinus ponderosa Dougl. ex Laws.,9/3/2024
9/5/2024,V,PIPO,T,N/A,,Basal,SFS4V-37,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/4/2024,V,PIPO,T,5,,Aerial,SFF2V-230,Tree,Pinus ponderosa Dougl. ex Laws.,9/4/2024
9/5/2024,V,PIPO,T,N/A,,Basal,SFS4V-35,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/12/2024,V,PIPO,T,N/A,,Basal,SFF8V-264,Tree,Pinus ponderosa Dougl. ex Laws.,9/12/2024
9/3/2024,V,PIPO,T,N/A,,Basal,BTN4V-20,Tree,Pinus ponderosa Dougl. ex Laws.,9/3/2024
9/3/2024,V,PIPO,T,5,,Aerial,BTN4V-20,Tree,Pinus ponderosa Dougl. ex Laws.,9/3/2024
9/5/2024,V,PIPO,T,N/A,,Basal,SFS4V-34,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/4/2024,V,PIPO,2,N/A,,Aerial,SFF2V-245,Tree,Pinus ponderosa Dougl. ex Laws.,9/4/2024
9/12/2024,V,PIPO,T,6,,Aerial,SFF8V-264,Tree,Pinus ponderosa Dougl. ex Laws.,9/12/2024
9/3/2024,V,PIPO,T,5,,Aerial,BTN4V-16,Tree,Pinus ponderosa Dougl. ex Laws.,9/3/2024
9/3/2024,V,PIPO,T,4,,Aerial,BTN4V-3,Tree,Pinus ponderosa Dougl. ex Laws.,9/3/2024
9/5/2024,V,PIPO,T,2,,Aerial,SFS4V-35,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/5/2024,V,PIPO,T,N/A,,Basal,SFS4V-40,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/3/2024,V,PIPO,T,N/A,,Basal,BTN4V-3,Tree,Pinus ponderosa Dougl. ex Laws.,9/3/2024
9/3/2024,V,PIPO,T,N/A,,Basal,BTN4V-11,Tree,Pinus ponderosa Dougl. ex Laws.,9/3/2024
9/3/2024,V,PIPO,T,4,,Aerial,BTN4V-11,Tree,Pinus ponderosa Dougl. ex Laws.,9/3/2024
9/4/2024,V,PIPO,T,N/A,,Basal,SFF2V-230,Tree,Pinus ponderosa Dougl. ex Laws.,9/4/2024
9/12/2024,V,PIPO,T,N/A,,Basal,SFF8V-283,Tree,Pinus ponderosa Dougl. ex Laws.,9/12/2024
9/5/2024,V,PIPO,T,3,,Aerial,SFS4V-40,Tree,Pinus ponderosa Dougl. ex Laws.,9/5/2024
9/10/2024,V,PIPO,28,104,,Aerial,SFF5V-249,Tree,Pinus ponderosa Dougl. ex Laws.,9/10/2024
9/10/2024,V,PIPO,1,55,dead,Aerial,SFF5V-249,Tree,Pinus ponderosa Dougl. ex Laws.,9/10/2024
9/4/2024,V,PIST,3,N/A,,Aerial,SFF2V-245,Tree,Pinus strobiformis Engelm.,9/4/2024
8/26/2024,V,PIST,T,5,,Aerial,SFF1V-212,Tree,Pinus strobiformis Engelm.,8/26/2024
8/22/2024,V,PIST,T,4,,Aerial,SFF4V-205,Tree,Pinus strobiformis Engelm.,8/22/2024
8/22/2024,V,PIST,T,N/A,,Basal,SFF4V-201,Tree,Pinus strobiformis Engelm.,8/22/2024
8/26/2024,V,PIST,T,N/A,,Basal,SFF1V-212,Tree,Pinus strobiformis Engelm.,8/26/2024
8/22/2024,V,PIST,T,2,,Aerial,SFF4V-201,Tree,Pinus strobiformis Engelm.,8/22/2024
9/18/2024,V,PIST,T,N/A,,Basal,SFF6V-289,Tree,Pinus strobiformis Engelm.,9/18/2024
9/18/2024,V,PIST,T,100,,Aerial,SFF6V-292,Tree,Pinus strobiformis Engelm.,9/18/2024
9/18/2024,V,PIST,4,100,,Aerial,SFF6V-288,Tree,Pinus strobiformis Engelm.,9/18/2024
9/18/2024,V,PIST,T,N/A,,Basal,SFF6V-288,Tree,Pinus strobiformis Engelm.,9/18/2024
8/22/2024,V,PIST,T,N/A,,Basal,SFF4V-205,Tree,Pinus strobiformis Engelm.,8/22/2024
8/22/2024,V,PIST,T,4,,Aerial,SFF4V-206,Tree,Pinus strobiformis Engelm.,8/22/2024
8/22/2024,V,PIST,T,N/A,,Basal,SFF4V-206,Tree,Pinus strobiformis Engelm.,8/22/2024
9/18/2024,V,PIST,7,41,,Aerial,SFF6V-289,Tree,Pinus strobiformis Engelm.,9/18/2024
9/4/2024,V,PIST,2,N/A,dead,Aerial,SFF2V-236,Tree,Pinus strobiformis Engelm.,9/4/2024
9/4/2024,V,PIST,5,N/A,dead,Aerial,SFF2V-236,Tree,Pinus strobiformis Engelm.,9/4/2024
9/18/2024,V,PSME,T,N/A,,Basal,SFF6V-289,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/18/2024
9/4/2024,V,PSME,T,,,Aerial,SFF2V-241,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/4/2024
9/12/2024,V,PSME,1,117,,Aerial,SFF8V-274,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/12/2024
9/12/2024,V,PSME,T,26,,Aerial,SFF8V-281,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/12/2024
9/18/2024,V,PSME,T,10,,Aerial,SFF6V-289,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/18/2024
9/10/2024,V,PSME,T,N/A,,Basal,SFF5V-250,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/10/2024
9/4/2024,V,PSME,T,N/A,,Basal,SFF2V-242,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/4/2024
9/10/2024,V,PSME,T,6,,Aerial,SFF5V-250,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/10/2024
9/18/2024,V,PSME,T,N/A,,Basal,SFF6V-287,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/18/2024
9/12/2024,V,PSME,T,N/A,,Basal,SFF8V-274,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/12/2024
9/4/2024,V,PSME,T,N/A,,Basal,SFF2V-240,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/4/2024
9/4/2024,V,PSME,T,9,,Aerial,SFF2V-246,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/4/2024
9/4/2024,V,PSME,T,N/A,,Basal,SFF2V-246,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/4/2024
9/18/2024,V,PSME,6,91,,Aerial,SFF6V-287,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/18/2024
9/4/2024,V,PSME,T,5,,Aerial,SFF2V-239,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/4/2024
9/4/2024,V,PSME,T,137,,Aerial,SFF2V-228,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/4/2024
9/11/2024,V,PSME,T,2,,Aerial,SFF7V-259,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/11/2024
9/4/2024,V,PSME,40,137,,Aerial,SFF2V-232,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/4/2024
9/4/2024,V,PSME,T,N/A,,Basal,SFF2V-241,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/4/2024
9/11/2024,V,PSME,T,N/A,,Basal,SFF7V-259,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/11/2024
9/4/2024,V,PSME,T,N/A,,Basal,SFF2V-239,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/4/2024
9/4/2024,V,PSME,25,137,,Aerial,SFF2V-242,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/4/2024
9/4/2024,V,PSME,T,5,,Aerial,SFF2V-240,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/4/2024
9/11/2024,V,PSME,T,2,,Aerial,SFF7V-256,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/11/2024
9/11/2024,V,PSME,T,N/A,,Basal,SFF7V-256,Tree,Pseudotsuga menziesii (Mirb.) Franco,9/11/2024
9/3/2024,V,ABCO,3,41,not rooted in plot; no tag on stake,Aerial,BTN4V-10,Tree,Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.,9/3/2024
9/3/2024,V,ABCO,1,N/A,stump,Basal,BTN4V-10,Tree,Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.,9/3/2024
9/3/2024,V,ABCO,T,N/A,,Basal,BTN4V-6,Tree,Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.,9/3/2024
9/20/2024,V,ABCO,T,N/A,,Basal,SFF3V-294,Tree,Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.,9/20/2024
9/3/2024,V,ABCO,4,35,,Aerial,BTN4V-6,Tree,Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.,9/3/2024
9/18/2024,V,ABCO,50,137,,Aerial,SFF6V-288,Tree,Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.,9/18/2024
9/18/2024,V,ABCO,T,N/A,,Basal,SFF6V-290,Tree,Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.,9/18/2024
9/18/2024,V,ABCO,1,36,,Aerial,SFF6V-291,Tree,Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.,9/18/2024
9/20/2024,V,ABCO,T,2,,Aerial,SFF3V-294,Tree,Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.,9/20/2024
9/3/2024,V,ABCO,8,37,,Aerial,BTN4V-24,Tree,Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.,9/3/2024
9/18/2024,V,ABCO,T,N/A,,Basal,SFF6V-288,Tree,Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.,9/18/2024
9/18/2024,V,ABCO,T,137,,Aerial,SFF6V-290,Tree,Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.,9/18/2024
9/20/2024,V,QUGA,T,N/A,,Basal,SFF3V-295,Tree,Quercus gambelii Nutt.,9/20/2024
9/20/2024,V,QUGA,T,35,dead,Aerial,SFF3V-294,Tree,Quercus gambelii Nutt.,9/20/2024
9/4/2024,V,QUGA,1,32,dead,Aerial,SFF2V-234,Tree,Quercus gambelii Nutt.,9/4/2024
9/4/2024,V,QUGA,10,137,,Aerial,SFF2V-235,Tree,Quercus gambelii Nutt.,9/4/2024
9/20/2024,V,QUGA,T,N/A,dead,Basal,SFF3V-294,Tree,Quercus gambelii Nutt.,9/20/2024
9/20/2024,V,QUGA,T,10,,Aerial,SFF3V-293,Tree,Quercus gambelii Nutt.,9/20/2024
9/4/2024,V,QUGA,1,125,dead,Aerial,SFF2V-235,Tree,Quercus gambelii Nutt.,9/4/2024
9/12/2024,V,QUGA,T,N/A,,Basal,SFF8V-276,Tree,Quercus gambelii Nutt.,9/12/2024
9/12/2024,V,QUGA,T,N/A,,Basal,SFF8V-273,Tree,Quercus gambelii Nutt.,9/12/2024
9/20/2024,V,QUGA,T,N/A,,Basal,SFF3V-297,Tree,Quercus gambelii Nutt.,9/20/2024
9/4/2024,V,QUGA,2,18,,Aerial,SFF2V-240,Tree,Quercus gambelii Nutt.,9/4/2024
9/4/2024,V,QUGA,2,30,dead,Aerial,SFF2V-240,Tree,Quercus gambelii Nutt.,9/4/2024
9/12/2024,V,QUGA,T,4,,Aerial,SFF8V-273,Tree,Quercus gambelii Nutt.,9/12/2024
9/4/2024,V,QUGA,5,23,,Aerial,SFF2V-242,Tree,Quercus gambelii Nutt.,9/4/2024
9/3/2024,V,QUGA,2,30,,Aerial,BTN4V-23,Tree,Quercus gambelii Nutt.,9/3/2024
9/5/2024,V,QUGA,3,13,,Aerial,SFS4V-28,Tree,Quercus gambelii Nutt.,9/5/2024
9/3/2024,V,QUGA,15,95,,Aerial,BTN4V-1,Tree,Quercus gambelii Nutt.,9/3/2024
9/3/2024,V,QUGA,1,N/A,,Basal,BTN4V-1,Tree,Quercus gambelii Nutt.,9/3/2024
9/5/2024,V,QUGA,T,N/A,,Basal,SFS4V-31,Tree,Quercus gambelii Nutt.,9/5/2024
9/5/2024,V,QUGA,1,9,,Aerial,SFS4V-31,Tree,Quercus gambelii Nutt.,9/5/2024
8/22/2024,V,QUGA,T,,base not in plot; missing height,Aerial,SFF4V-204,Tree,Quercus gambelii Nutt.,8/22/2024
8/29/2024,V,QUGA,T,N/A,,Basal,SFF9V-223,Tree,Quercus gambelii Nutt.,8/29/2024
9/3/2024,V,QUGA,3,13,,Aerial,BTN4V-2,Tree,Quercus gambelii Nutt.,9/3/2024
9/18/2024,V,QUGA,2,14,,Aerial,SFF6V-290,Tree,Quercus gambelii Nutt.,9/18/2024
9/20/2024,V,QUGA,T,N/A,dead,Basal,SFF3V-295,Tree,Quercus gambelii Nutt.,9/20/2024
9/5/2024,V,QUGA,1,14,,Aerial,SFS4V-27,Tree,Quercus gambelii Nutt.,9/5/2024
9/20/2024,V,QUGA,T,N/A,,Basal,SFF3V-298,Tree,Quercus gambelii Nutt.,9/20/2024
9/4/2024,V,QUGA,25,102,M slid through plot after reading… (srry),Aerial,SFF2V-234,Tree,Quercus gambelii Nutt.,9/4/2024
9/3/2024,V,QUGA,T,N/A,,Basal,BTN4V-7,Tree,Quercus gambelii Nutt.,9/3/2024
9/10/2024,V,QUGA,1,N/A,,Basal,SFF5V-250,Tree,Quercus gambelii Nutt.,9/10/2024
9/20/2024,V,QUGA,T,N/A,,Basal,SFF3V-296,Tree,Quercus gambelii Nutt.,9/20/2024
9/3/2024,V,QUGA,T,N/A,,Basal,BTN4V-6,Tree,Quercus gambelii Nutt.,9/3/2024
9/3/2024,V,QUGA,15,102,QUGA not rooted in plot,Aerial,BTN4V-14,Tree,Quercus gambelii Nutt.,9/3/2024
9/20/2024,V,QUGA,1,N/A,,Basal,SFF3V-294,Tree,Quercus gambelii Nutt.,9/20/2024
9/20/2024,V,QUGA,1,30,dead,Aerial,SFF3V-295,Tree,Quercus gambelii Nutt.,9/20/2024
9/4/2024,V,QUGA,T,N/A,,Basal,SFF2V-242,Tree,Quercus gambelii Nutt.,9/4/2024
9/20/2024,V,QUGA,3,45,,Aerial,SFF3V-295,Tree,Quercus gambelii Nutt.,9/20/2024
8/29/2024,V,QUGA,7,28,,Aerial,SFF9V-223,Tree,Quercus gambelii Nutt.,8/29/2024
9/12/2024,V,QUGA,20,137,dead,Aerial,SFF8V-273,Tree,Quercus gambelii Nutt.,9/12/2024
9/20/2024,V,QUGA,20,137,,Aerial,SFF3V-296,Tree,Quercus gambelii Nutt.,9/20/2024
9/12/2024,V,QUGA,7,73,,Aerial,SFF8V-276,Tree,Quercus gambelii Nutt.,9/12/2024
8/29/2024,V,QUGA,1,N/A,,Basal,SFF9V-221,Tree,Quercus gambelii Nutt.,8/29/2024
8/29/2024,V,QUGA,40,106,,Aerial,SFF9V-221,Tree,Quercus gambelii Nutt.,8/29/2024
9/4/2024,V,QUGA,T,N/A,,Basal,SFF2V-234,Tree,Quercus gambelii Nutt.,9/4/2024
9/10/2024,V,QUGA,15,37,,Aerial,SFF5V-250,Tree,Quercus gambelii Nutt.,9/10/2024
9/5/2024,V,QUGA,T,N/A,,Basal,SFS4V-28,Tree,Quercus gambelii Nutt.,9/5/2024
9/4/2024,V,QUGA,T,N/A,dead,Basal,SFF2V-234,Tree,Quercus gambelii Nutt.,9/4/2024
9/3/2024,V,QUGA,12,32,,Aerial,BTN4V-6,Tree,Quercus gambelii Nutt.,9/3/2024
9/12/2024,V,QUGA,2,15,no base in plot,Aerial,SFF8V-271,Tree,Quercus gambelii Nutt.,9/12/2024
9/4/2024,V,QUGA,1,137,dead,Aerial,SFF2V-242,Tree,Quercus gambelii Nutt.,9/4/2024
9/18/2024,V,QUGA,T,N/A,,Basal,SFF6V-290,Tree,Quercus gambelii Nutt.,9/18/2024
9/4/2024,V,QUGA,T,N/A,dead,Basal,SFF2V-240,Tree,Quercus gambelii Nutt.,9/4/2024
9/20/2024,V,QUGA,10,137,,Aerial,SFF3V-298,Tree,Quercus gambelii Nutt.,9/20/2024
9/3/2024,V,QUGA,T,N/A,,Basal,BTN4V-2,Tree,Quercus gambelii Nutt.,9/3/2024
8/29/2024,V,QUGA,4,18,,Aerial,SFF9V-219,Tree,Quercus gambelii Nutt.,8/29/2024
9/3/2024,V,QUGA,10,110,,Aerial,BTN4V-7,Tree,Quercus gambelii Nutt.,9/3/2024
9/5/2024,V,QUGA,T,N/A,,Basal,SFS4V-27,Tree,Quercus gambelii Nutt.,9/5/2024
9/20/2024,V,QUGA,60,60,,Aerial,SFF3V-294,Tree,Quercus gambelii Nutt.,9/20/2024
9/20/2024,V,QUGA,15,104,,Aerial,SFF3V-297,Tree,Quercus gambelii Nutt.,9/20/2024
9/4/2024,V,QUGA,T,N/A,dead,Basal,SFF2V-235,Tree,Quercus gambelii Nutt.,9/4/2024
9/3/2024,V,QUGA,T,N/A,,Basal,BTN4V-23,Tree,Quercus gambelii Nutt.,9/3/2024
8/29/2024,V,QUGA,1,N/A,,Basal,SFF9V-219,Tree,Quercus gambelii Nutt.,8/29/2024
8/22/2024,L,N/A,33,N/A,,Basal,SFF4V-201,N/A,Species not needed for data entry,8/22/2024
8/22/2024,M,N/A,4,N/A,,Basal,SFF4V-202,N/A,Species not needed for data entry,8/22/2024
8/22/2024,R,N/A,12,N/A,,Basal,SFF4V-201,N/A,Species not needed for data entry,8/22/2024
8/22/2024,B,N/A,4,N/A,,Basal,SFF4V-202,N/A,Species not needed for data entry,8/22/2024
8/22/2024,G,N/A,25,N/A,,Basal,SFF4V-202,N/A,Species not needed for data entry,8/22/2024
8/22/2024,B,N/A,27,N/A,,Basal,SFF4V-201,N/A,Species not needed for data entry,8/22/2024
9/20/2024,Lg,N/A,12,N/A,,Basal,SFF3V-298,N/A,Species not needed for data entry,9/20/2024
9/20/2024,L,N/A,87,N/A,,Basal,SFF3V-298,N/A,Species not needed for data entry,9/20/2024
9/20/2024,B,N/A,1,N/A,,Basal,SFF3V-298,N/A,Species not needed for data entry,9/20/2024
9/20/2024,Lg,N/A,6,N/A,,Basal,SFF3V-297,N/A,Species not needed for data entry,9/20/2024
8/22/2024,L,N/A,50,N/A,,Basal,SFF4V-202,N/A,Species not needed for data entry,8/22/2024
8/22/2024,Lg,N/A,10,N/A,,Basal,SFF4V-202,N/A,Species not needed for data entry,8/22/2024
8/22/2024,G,N/A,27,N/A,,Basal,SFF4V-201,N/A,Species not needed for data entry,8/22/2024
8/22/2024,B,N/A,5,N/A,,Basal,SFF4V-206,N/A,Species not needed for data entry,8/22/2024
9/10/2024,L,N/A,78,N/A,,Basal,SFF5V-250,N/A,Species not needed for data entry,9/10/2024
9/10/2024,B,N/A,1,N/A,,Basal,SFF5V-250,N/A,Species not needed for data entry,9/10/2024
9/5/2024,R,N/A,25,N/A,,Basal,SFS4V-48,N/A,Species not needed for data entry,9/5/2024
9/5/2024,L,N/A,64,N/A,,Basal,SFS4V-48,N/A,Species not needed for data entry,9/5/2024
9/5/2024,B,N/A,3,N/A,,Basal,SFS4V-48,N/A,Species not needed for data entry,9/5/2024
9/5/2024,G,N/A,7,N/A,,Basal,SFS4V-48,N/A,Species not needed for data entry,9/5/2024
9/10/2024,M,N/A,2,N/A,,Basal,SFF5V-249,N/A,Species not needed for data entry,9/10/2024
9/10/2024,L,N/A,95,N/A,,Basal,SFF5V-249,N/A,Species not needed for data entry,9/10/2024
8/22/2024,B,N/A,3,N/A,,Basal,SFF4V-204,N/A,Species not needed for data entry,8/22/2024
8/22/2024,G,N/A,20,N/A,,Basal,SFF4V-206,N/A,Species not needed for data entry,8/22/2024
8/22/2024,R,N/A,5,N/A,,Basal,SFF4V-202,N/A,Species not needed for data entry,8/22/2024
8/22/2024,L,N/A,96,N/A,,Basal,SFF4V-205,N/A,Species not needed for data entry,8/22/2024
8/22/2024,D,N/A,3,N/A,,Basal,SFF4V-205,N/A,Species not needed for data entry,8/22/2024
8/22/2024,R,N/A,3,N/A,,Basal,SFF4V-204,N/A,Species not needed for data entry,8/22/2024
8/22/2024,L,N/A,61,N/A,,Basal,SFF4V-204,N/A,Species not needed for data entry,8/22/2024
8/22/2024,G,N/A,32,N/A,,Basal,SFF4V-204,N/A,Species not needed for data entry,8/22/2024
8/22/2024,R,N/A,4,N/A,,Basal,SFF4V-203,N/A,Species not needed for data entry,8/22/2024
8/22/2024,L,N/A,80,N/A,,Basal,SFF4V-203,N/A,Species not needed for data entry,8/22/2024
8/22/2024,G,N/A,10,N/A,,Basal,SFF4V-203,N/A,Species not needed for data entry,8/22/2024
8/22/2024,B,N/A,5,N/A,,Basal,SFF4V-203,N/A,Species not needed for data entry,8/22/2024
8/22/2024,L,N/A,74,N/A,,Basal,SFF4V-206,N/A,Species not needed for data entry,8/22/2024
9/4/2024,Lg,N/A,1,N/A,,Basal,SFF2V-241,N/A,Species not needed for data entry,9/4/2024
9/20/2024,G,N/A,1,N/A,,Basal,SFF3V-295,N/A,Species not needed for data entry,9/20/2024
9/4/2024,B,N/A,26,N/A,,Basal,SFF2V-245,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,95,N/A,,Basal,SFF2V-244,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,4,N/A,,Basal,SFF2V-244,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,40,N/A,,Basal,SFF2V-243,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,60,N/A,,Basal,SFF2V-243,N/A,Species not needed for data entry,9/4/2024
9/4/2024,R,N/A,1,N/A,,Basal,SFF2V-242,N/A,Species not needed for data entry,9/4/2024
9/4/2024,M,N/A,28,N/A,,Basal,SFF2V-242,N/A,Species not needed for data entry,9/4/2024
9/4/2024,Rt,N/A,4,N/A,,Basal,SFF2V-245,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,30,N/A,,Basal,SFF2V-242,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,75,N/A,,Basal,SFF2V-246,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,57,N/A,,Basal,SFF2V-241,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,40,N/A,,Basal,SFF2V-241,N/A,Species not needed for data entry,9/4/2024
9/4/2024,R,N/A,2,N/A,,Basal,SFF2V-240,N/A,Species not needed for data entry,9/4/2024
9/4/2024,Lg,N/A,12,N/A,,Basal,SFF2V-240,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,71,N/A,,Basal,SFF2V-240,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,15,N/A,,Basal,SFF2V-240,N/A,Species not needed for data entry,9/4/2024
9/4/2024,M,N/A,1,N/A,,Basal,SFF2V-239,N/A,Species not needed for data entry,9/4/2024
9/4/2024,Lg,N/A,7,N/A,,Basal,SFF2V-239,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,86,N/A,,Basal,SFF2V-239,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,39,N/A,,Basal,SFF2V-242,N/A,Species not needed for data entry,9/4/2024
9/20/2024,L,N/A,39,N/A,,Basal,SFF3V-293,N/A,Species not needed for data entry,9/20/2024
9/20/2024,R,N/A,1,N/A,,Basal,SFF3V-296,N/A,Species not needed for data entry,9/20/2024
9/20/2024,L,N/A,99,N/A,,Basal,SFF3V-296,N/A,Species not needed for data entry,9/20/2024
9/20/2024,L,N/A,93,N/A,,Basal,SFF3V-295,N/A,Species not needed for data entry,9/20/2024
9/10/2024,Lg,N/A,20,N/A,,Basal,SFF5V-250,N/A,Species not needed for data entry,9/10/2024
9/20/2024,B,N/A,6,N/A,,Basal,SFF3V-295,N/A,Species not needed for data entry,9/20/2024
9/5/2024,L,N/A,72,N/A,,Basal,SFS4V-47,N/A,Species not needed for data entry,9/5/2024
9/20/2024,L,N/A,83,N/A,,Basal,SFF3V-294,N/A,Species not needed for data entry,9/20/2024
9/20/2024,G,N/A,1,N/A,,Basal,SFF3V-294,N/A,Species not needed for data entry,9/20/2024
9/4/2024,L,N/A,70,N/A,,Basal,SFF2V-245,N/A,Species not needed for data entry,9/4/2024
9/20/2024,R,N/A,1,N/A,,Basal,SFF3V-293,N/A,Species not needed for data entry,9/20/2024
9/20/2024,L,N/A,94,N/A,,Basal,SFF3V-297,N/A,Species not needed for data entry,9/20/2024
9/20/2024,G,N/A,20,N/A,,Basal,SFF3V-293,N/A,Species not needed for data entry,9/20/2024
9/20/2024,B,N/A,40,N/A,,Basal,SFF3V-293,N/A,Species not needed for data entry,9/20/2024
9/4/2024,R,N/A,1,N/A,,Basal,SFF2V-248,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,9,N/A,,Basal,SFF2V-248,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,90,N/A,,Basal,SFF2V-248,N/A,Species not needed for data entry,9/4/2024
9/3/2024,M,N/A,T,N/A,,Basal,BTN4V-21,N/A,Species not needed for data entry,9/3/2024
9/4/2024,L,N/A,84,N/A,,Basal,SFF2V-247,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,15,N/A,,Basal,SFF2V-247,N/A,Species not needed for data entry,9/4/2024
