PlotID,Date,CoverClass,Species,Percent,Height,DataEntry,DataEntryDate,CoverType,Notes
SFF8V-264,9/12/2024,V,HYMDIS,T,3,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-264,9/12/2024,V,PIPO,T,6,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-264,9/12/2024,V,DISGRA,T,14,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-264,9/12/2024,V,BOEXXX,T,1,Jonathan Grabowski,9/17/2024,Aerial,Boechera sp.
SFF8V-264,9/12/2024,V,PENBAR,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-264,9/12/2024,V,MUHMON,3,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-264,9/12/2024,V,CARXXX,2,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-264,9/12/2024,V,HETVIL,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-264,9/12/2024,V,POAFEN,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-264,9/12/2024,V,HYMDIS,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-264,9/12/2024,V,PIPO,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-264,9/12/2024,V,DISGRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-264,9/12/2024,V,BOEXXX,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-264,9/12/2024,Lg,N/A,2,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-264,9/12/2024,L,N/A,75,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-264,9/12/2024,R,N/A,1,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-264,9/12/2024,G,N/A,10,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-264,9/12/2024,B,N/A,7,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,V,BROCIL,T,55,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-265,9/12/2024,V,CAMROT,T,7,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-265,9/12/2024,V,ELYELY,T,27,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-265,9/12/2024,V,CARXXX,T,14,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-265,9/12/2024,V,DISGRA,T,10,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-265,9/12/2024,V,HETVIL,3,32,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-265,9/12/2024,V,OENCES,T,12,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-265,9/12/2024,V,PSEMAC,1,23,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-265,9/12/2024,V,MUHMON,T,23,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-265,9/12/2024,V,GERCAE,2,27,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-265,9/12/2024,V,HIEFEN,T,1,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-265,9/12/2024,V,HELMUL,3,43,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-265,9/12/2024,V,HEDDRU,T,12,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-265,9/12/2024,V,BRIEUP,T,17,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-265,9/12/2024,V,BROCIL,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,V,CAMROT,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,V,ELYELY,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,V,CARXXX,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,V,DISGRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,V,HETVIL,1,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,V,OENCES,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,V,PSEMAC,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,V,MUHMON,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,V,GERCAE,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,V,HIEFEN,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,V,HELMUL,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,V,HEDDRU,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,V,BRIEUP,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,R,N/A,6,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,Lg,N/A,5,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,L,N/A,75,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,B,N/A,7,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-265,9/12/2024,G,N/A,6,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-266,9/12/2024,V,N/A,N/A,N/A,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-266,9/12/2024,R,N/A,5,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-266,9/12/2024,L,N/A,75,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-266,9/12/2024,B,N/A,4,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-266,9/12/2024,G,N/A,16,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-267,9/12/2024,V,N/A,N/A,N/A,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-267,9/12/2024,R,N/A,8,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-267,9/12/2024,L,N/A,60,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-267,9/12/2024,G,N/A,12,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-267,9/12/2024,B,N/A,20,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-268,9/12/2024,V,HYMDIS (dead),T,28,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-268,9/12/2024,V,CARXXX,2,39,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-268,9/12/2024,V,HYMDIS,2,27,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-268,9/12/2024,V,ELYELY,1,25,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-268,9/12/2024,V,PACFEN,T,2,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-268,9/12/2024,V,MUHMON,T,57,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-268,9/12/2024,V,HYMDIS (dead),T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-268,9/12/2024,V,CARXXX,1,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-268,9/12/2024,V,HYMDIS,1,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-268,9/12/2024,V,ELYELY,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-268,9/12/2024,V,PACFEN,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-268,9/12/2024,V,MUHMON,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-268,9/12/2024,G,N/A,46,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-268,9/12/2024,B,N/A,15,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-268,9/12/2024,L,N/A,35,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-268,9/12/2024,R,N/A,2,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-269,9/12/2024,V,MUHMON,6,79,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-269,9/12/2024,V,PACFEN,T,3,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-269,9/12/2024,V,HETVIL,4,31,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-269,9/12/2024,V,CARXXX,1,14,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-269,9/12/2024,V,HYMDIS,1,19,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-269,9/12/2024,V,HYMDIS (dead),T,42,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-269,9/12/2024,V,MUHMON,3,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-269,9/12/2024,V,PACFEN,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-269,9/12/2024,V,HETVIL,1,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-269,9/12/2024,V,CARXXX,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-269,9/12/2024,V,HYMDIS,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-269,9/12/2024,V,HYMDIS (dead),T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-269,9/12/2024,R,N/A,2,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-269,9/12/2024,L,N/A,49,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-269,9/12/2024,B,N/A,10,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-269,9/12/2024,G,N/A,35,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-270,9/12/2024,V,DISGRA,T,6,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-270,9/12/2024,V,DISGRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-270,9/12/2024,R,N/A,5,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-270,9/12/2024,L,N/A,80,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-270,9/12/2024,B,N/A,10,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-270,9/12/2024,G,N/A,5,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-271,9/12/2024,V,CHEPRA,1,41,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-271,9/12/2024,V,MUHMON,9,67,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-271,9/12/2024,V,HYMDIS,1,40,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-271,9/12/2024,V,QUGA,2,15,Jonathan Grabowski,9/17/2024,Aerial,no base in plot
SFF8V-271,9/12/2024,V,PSEMAC,T,1,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-271,9/12/2024,V,DISGRA,2,42,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-271,9/12/2024,V,MIRLIN,T,27,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-271,9/12/2024,V,POAFEN,T,36,Jonathan Grabowski,9/17/2024,Aerial,no base in plot
SFF8V-271,9/12/2024,V,ALLCER,T,37,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-271,9/12/2024,V,CHEPRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-271,9/12/2024,V,MUHMON,6,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-271,9/12/2024,V,HYMDIS,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-271,9/12/2024,V,PSEMAC,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-271,9/12/2024,V,DISGRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-271,9/12/2024,V,MIRLIN,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-271,9/12/2024,V,ALLCER,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-271,9/12/2024,R,N/A,9,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-271,9/12/2024,L,N/A,50,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-271,9/12/2024,G,N/A,20,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-271,9/12/2024,B,N/A,15,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-272,9/12/2024,V,DISGRA,T,29,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-272,9/12/2024,V,CARXXX,2,22,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-272,9/12/2024,V,MIRLIN,T,19,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-272,9/12/2024,V,BOEXXX,T,3,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-272,9/12/2024,V,PIED,T,6,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-272,9/12/2024,V,QUUN,40,137,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-272,9/12/2024,V,MUHMON,T,14,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-272,9/12/2024,V,DISGRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-272,9/12/2024,V,CARXXX,1,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-272,9/12/2024,V,MIRLIN,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-272,9/12/2024,V,BOEXXX,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-272,9/12/2024,V,PIED,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-272,9/12/2024,V,MUHMON,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-272,9/12/2024,R,N/A,2,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-272,9/12/2024,L,N/A,92,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-272,9/12/2024,B,N/A,5,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-273,9/12/2024,V,CARXXX,6,22,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-273,9/12/2024,V,HYMDIS,1,37,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-273,9/12/2024,V,MUHMON,1,30,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-273,9/12/2024,V,QUGA (dead),20,137,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-273,9/12/2024,V,QUGA,T,4,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-273,9/12/2024,V,CARXXX,5,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-273,9/12/2024,V,HYMDIS,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-273,9/12/2024,V,MUHMON,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-273,9/12/2024,V,QUGA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-273,9/12/2024,R,N/A,30,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-273,9/12/2024,L,N/A,56,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-273,9/12/2024,B,N/A,3,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-273,9/12/2024,G,N/A,6,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-274,9/12/2024,V,PIED,20,12,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-274,9/12/2024,V,HETVIL,1,11,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-274,9/12/2024,V,PSME,1,117,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-274,9/12/2024,V,EUPREV,T,2,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-274,9/12/2024,V,ERIJAM,T,6,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-274,9/12/2024,V,PIED,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-274,9/12/2024,V,HETVIL,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-274,9/12/2024,V,PSME,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-274,9/12/2024,V,EUPREV,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-274,9/12/2024,V,ERIJAM,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-274,9/12/2024,G,N/A,8,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-274,9/12/2024,B,N/A,85,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-274,9/12/2024,R,N/A,4,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-274,9/12/2024,L,N/A,3,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-275,9/12/2024,V,MUHMON,,67,Jonathan Grabowski,9/17/2024,Aerial,missing cover
SFF8V-275,9/12/2024,V,HYMRIC,,25,Jonathan Grabowski,9/17/2024,Aerial,missing cover
SFF8V-275,9/12/2024,V,BOUGRA,T,26,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-275,9/12/2024,V,MUHMON,3,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-275,9/12/2024,R,N/A,10,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-275,9/12/2024,L,N/A,15,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-275,9/12/2024,B,N/A,45,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-275,9/12/2024,G,N/A,27,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-276,9/12/2024,V,QUGA,7,73,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-276,9/12/2024,V,HYMDIS,T,1,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-276,9/12/2024,V,QUGA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-276,9/12/2024,V,HYMDIS,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-276,9/12/2024,R,N/A,5,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-276,9/12/2024,L,N/A,46,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-276,9/12/2024,G,N/A,3,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-276,9/12/2024,Rt,N/A,1,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-276,9/12/2024,B,N/A,45,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-277,9/12/2024,V,HYMDIS,T,54,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-277,9/12/2024,V,MIRLIN,T,4,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-277,9/12/2024,V,DISGRA,T,1,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-277,9/12/2024,V,ERICAN,T,13,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-277,9/12/2024,V,MUHMON,T,3,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-277,9/12/2024,V,HYMDIS,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-277,9/12/2024,V,MIRLIN,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-277,9/12/2024,V,DISGRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-277,9/12/2024,V,ERICAN,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-277,9/12/2024,V,MUHMON,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-277,9/12/2024,R,N/A,18,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-277,9/12/2024,L,N/A,4,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-277,9/12/2024,B,N/A,39,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-277,9/12/2024,G,N/A,39,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-278,9/12/2024,V,BERREP,3,9,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-278,9/12/2024,V,HYMDIS,T,31,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-278,9/12/2024,V,HETVIL,T,5,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-278,9/12/2024,V,BRIEUP,T,5,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-278,9/12/2024,V,ERYCAP,T,4,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-278,9/12/2024,V,BERREP,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-278,9/12/2024,V,HYMDIS,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-278,9/12/2024,V,HETVIL,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-278,9/12/2024,V,BRIEUP,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-278,9/12/2024,V,ERYCAP,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-278,9/12/2024,L,N/A,40,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-278,9/12/2024,B,N/A,14,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-278,9/12/2024,G,N/A,45,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-278,9/12/2024,R,N/A,1,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-279,9/12/2024,V,HYMDIS,T,30,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-279,9/12/2024,V,HETVIL,T,8,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-279,9/12/2024,V,HEDDRU,T,19,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-279,9/12/2024,V,BOEXXX,T,2,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-279,9/12/2024,V,MUHMON,1,19,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-279,9/12/2024,V,ERIFLA,T,20,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-279,9/12/2024,V,HYMDIS,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-279,9/12/2024,V,HETVIL,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-279,9/12/2024,V,HEDDRU,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-279,9/12/2024,V,BOEXXX,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-279,9/12/2024,V,MUHMON,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-279,9/12/2024,V,ERIFLA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-279,9/12/2024,R,N/A,35,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-279,9/12/2024,L,N/A,46,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-279,9/12/2024,G,N/A,2,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-279,9/12/2024,Lg,N/A,10,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-279,9/12/2024,B,N/A,7,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-280,9/12/2024,V,BOUGRA,4,55,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-280,9/12/2024,V,MIRLIN,T,12,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-280,9/12/2024,V,BOUGRA,3,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-280,9/12/2024,V,MIRLIN,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-280,9/12/2024,R,N/A,6,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-280,9/12/2024,B,N/A,30,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-280,9/12/2024,G,N/A,5,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-280,9/12/2024,L,N/A,56,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-281,9/12/2024,V,PIED,,137,Jonathan Grabowski,9/17/2024,Aerial,missing cover
SFF8V-281,9/12/2024,V,HYMDIS,T,4,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-281,9/12/2024,V,DISGRA,T,12,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-281,9/12/2024,V,BOEXXX,T,1,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-281,9/12/2024,V,ERYCAP,T,5,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-281,9/12/2024,V,EAMDIC,T,6,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-281,9/12/2024,V,BOUGRA,T,8,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-281,9/12/2024,V,POAFEN,T,7,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-281,9/12/2024,V,PSME,T,26,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-281,9/12/2024,V,PIED (regen),T,4,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-281,9/12/2024,V,PIED (regen),T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-281,9/12/2024,V,HYMDIS,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-281,9/12/2024,V,DISGRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-281,9/12/2024,V,BOEXXX,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-281,9/12/2024,V,ERYCAP,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-281,9/12/2024,V,EAMDIC,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-281,9/12/2024,V,BOUGRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-281,9/12/2024,R,N/A,5,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-281,9/12/2024,G,N/A,2,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-281,9/12/2024,B,N/A,35,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-281,9/12/2024,L,N/A,58,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-282,9/12/2024,V,QUUN,T,6,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-282,9/12/2024,V,DISGRA,T,14,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-282,9/12/2024,V,HETVIL,1,20,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-282,9/12/2024,V,MIRLIN,T,10,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-282,9/12/2024,V,HYMDIS,T,3,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-282,9/12/2024,V,BOEXXX,T,12,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-282,9/12/2024,V,BOUGRA,T,11,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-282,9/12/2024,V,ERYCAP,T,2,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-282,9/12/2024,V,QUUN,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-282,9/12/2024,V,DISGRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-282,9/12/2024,V,HETVIL,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-282,9/12/2024,V,MIRLIN,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-282,9/12/2024,V,HYMDIS,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-282,9/12/2024,V,BOEXXX,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-282,9/12/2024,V,BOUGRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-282,9/12/2024,V,ERYCAP,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-282,9/12/2024,R,N/A,10,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-282,9/12/2024,G,N/A,10,N/A,Jonathan Grabowski,9/17/2024,Basal,
